source,department_id,page,rank_on_page,item_id,item_code,name,description,price,uom,min_qty,max_qty,slab_qty,stock_in_hand,average_sale,is_available,is_selling_today,is_featured,is_sponsored,is_promotion_applied,discount_value,promotion_discount_value,discounted_total,department_code,sub_department_code,category_code,image_url,merchant_id,scraped_date
keells,16,10,116,40396,913071,Zucchini,ZUCCHINI,600.0,KG,0.5,5.0,0.5,2.48,0.04,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913071.jpg,1,2026-08-07
keells,16,10,117,78247,912342, Myco Farm Abalone Mushroom 200G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , MYCO FARM ABALONE MUSHROOM 200G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,250.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912342.jpg,1,2026-08-07
keells,16,10,118,78250,912343, Myco Farm Bhutan Mushroom 200G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , MYCO FARM BHUTAN MUSHROOM 200G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,225.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912343.jpg,1,2026-08-07
keells,16,10,119,78246,912341, Myco Farm Oyster Mushroom 200G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , MYCO FARM OYSTER MUSHROOM 200G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,195.0,NO,1.0,999.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912341.jpg,1,2026-08-07
keells,16,11,120,4591,912000,A.S Abalone Mushroom 200g,A.S ABALONE MUSHROOM 200G,280.0,NO,1.0,99.0,1.0,0.0,0.2,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912000.jpg,1,2026-08-07
keells,16,11,121,4592,912001,A.S Oyster Mushroom 200g,A.S OYSTER MUSHROOM 200G,200.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912001.jpg,1,2026-08-07
keells,16,11,122,70017,916001,Aguna Leaves,AGUNA LEAVES,80.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916001.jpg,1,2026-08-07
keells,16,11,123,40683,915000,Baby Carrots,BABY CARROTS,460.0,KG,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic915000.jpg,1,2026-08-07
keells,16,11,124,40684,915001,Baby Potatoes,BABY POTATOES,580.0,KG,0.5,99.0,0.2,0.0,0.11,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic915001.jpg,1,2026-08-07
keells,16,11,125,4715,912113,Basil Leaves 50g,BASIL LEAVES 50G,100.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912113.jpg,1,2026-08-07
keells,16,11,126,40685,915002,Beetroot,BEETROOT,390.0,KG,0.3,5.0,0.2,0.0,0.6,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic915002.jpg,1,2026-08-07
keells,16,11,127,70021,916005,Bovitiya Leaves,BOVITIYA LEAVES,95.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916005.jpg,1,2026-08-07
keells,16,11,128,70022,916006,Bread Fruit,BREAD FRUIT,242.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916006.jpg,1,2026-08-07
keells,16,11,129,40687,915004,Butter Beans,BUTTER BEANS,960.0,KG,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic915004.jpg,1,2026-08-07
keells,16,11,130,40340,913019,Chow Chow,CHOW CHOW,400.0,KG,0.3,99.0,0.3,0.0,0.12,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913019.jpg,1,2026-08-07
keells,16,11,131,4597,912006,Corn (Bada Iringu),CORN (BADA IRINGU),85.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912006.jpg,1,2026-08-07
keells,16,12,132,4717,912115,Dill Leaves 25g,DILL LEAVES 25G,70.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912115.jpg,1,2026-08-07
keells,16,12,133,40555,914012,Drumsticks,DRUMSTICKS,380.0,KG,0.3,99.0,0.3,0.23,0.08,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914012.jpg,1,2026-08-07
keells,16,12,134,70024,916008,Eramusu,ERAMUSU,95.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916008.jpg,1,2026-08-07
keells,16,12,135,83112,916087,Farmhouse Oyster Mushroom 200g,FARMHOUSE OYSTER MUSHROOM 200G,200.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916087.jpg,1,2026-08-07
keells,16,12,136,4718,912116,Fennel Leaves 25g,FENNEL LEAVES 25G,65.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912116.jpg,1,2026-08-07
keells,16,12,137,4617,912024,Fresh Leaf Kankun 150g,FRESH LEAF KANKUN 150G,180.0,NO,1.0,99.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912024.jpg,1,2026-08-07
keells,16,12,138,40107,912126,Fresh Leaf Kathurumurunga 125g,FRESH LEAF KATHURUMURUNGA 125G,180.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912126.jpg,1,2026-08-07
keells,16,12,139,40138,912156,Globle Green Abalone Mushroom 200g,GLOBLE GREEN ABALONE MUSHROOM 200G,250.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912156.jpg,1,2026-08-07
keells,16,12,140,40135,912153,Globle Green Organic Oys/Mushrm 200g,GLOBLE GREEN ORGANIC OYS/MUSHRM 200G,198.0,NO,1.0,99.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912153.jpg,1,2026-08-07
keells,16,12,141,70025,916009,Gonica Kola,GONICA KOLA,95.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916009.jpg,1,2026-08-07
keells,16,12,142,70026,916010,Gotukola,GOTUKOLA,125.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916010.jpg,1,2026-08-07
keells,16,12,143,80979,912357,Green Hills Chopped Mukunuwanna 150g,GREEN HILLS CHOPPED MUKUNUWANNA 150G,160.0,NO,1.0,999.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912357.jpg,1,2026-08-07
keells,16,13,144,79774,912350,Green Hills Kankun 150g,GREEN HILLS KANKUN 150G,160.0,NO,1.0,999.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912350.jpg,1,2026-08-07
keells,16,13,145,80671,912355,Green Plus Agri Abalone Mushroom,GREEN PLUS AGRI ABALONE MUSHROOM,240.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912355.jpg,1,2026-08-07
keells,16,13,146,82912,912375,Greensence Packeted Gotukola,GREENSENCE PACKETED GOTUKOLA,160.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912375.jpg,1,2026-08-07
keells,16,13,147,82911,912374,Greensence Packeted Kankun,GREENSENCE PACKETED KANKUN,160.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912374.jpg,1,2026-08-07
keells,16,13,148,82913,912376,Greensence Packeted Mukunuwenna,GREENSENCE PACKETED MUKUNUWENNA,160.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912376.jpg,1,2026-08-07
keells,16,13,149,82914,912377,Greensence Packeted Thebbu,GREENSENCE PACKETED THEBBU,160.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912377.jpg,1,2026-08-07
keells,16,13,150,83553,912379,Happy Leaf Gotukola 125g,HAPPY LEAF GOTUKOLA 125G,135.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912379.jpg,1,2026-08-07
keells,16,13,151,83552,912378,Happy Leaf Kankun 150g,HAPPY LEAF KANKUN 150G,135.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912378.jpg,1,2026-08-07
keells,16,13,152,83554,912380,Happy Leaf Katurumurunga 150g,HAPPY LEAF KATURUMURUNGA 150G,135.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912380.jpg,1,2026-08-07
keells,16,13,153,83555,916095,Happy Leaf Mukunuwenna 150g,HAPPY LEAF MUKUNUWENNA 150G,135.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916095.jpg,1,2026-08-07
keells,16,13,154,70027,916011,Hathawariya,HATHAWARIYA,150.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916011.jpg,1,2026-08-07
keells,16,13,155,83129,916086,Heavenly Baby Corn 150g,HEAVENLY BABY CORN 150G,490.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916086.jpg,1,2026-08-07
keells,16,14,156,70028,916012,Higurala,HIGURALA,540.0,KG,0.5,99.0,0.5,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916012.jpg,1,2026-08-07
keells,16,14,157,77281,914066,Honest Green Frilly Iceberg 225g,HONEST GREEN FRILLY ICEBERG 225G,785.0,NO,0.5,5.0,0.5,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914066.jpg,1,2026-08-07
keells,16,14,158,83186,916081,Honest Green Rasa Kola Healthy Salad Mix,HONEST GREEN RASA KOLA HEALTHY SALAD MIX,300.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916081.jpg,1,2026-08-07
keells,16,14,159,72959,913148,Honest Greens Lettuce Mix,HONEST GREENS LETTUCE MIX,660.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913148.jpg,1,2026-08-07
keells,16,14,160,72960,913149,Honest Greens Supergreens Mix 100g,HONEST GREENS SUPERGREENS MIX 100G,745.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913149.jpg,1,2026-08-07
keells,16,14,161,40397,913072,Jagro Bell Pepper Assorted,JAGRO BELL PEPPER ASSORTED,2950.0,KG,0.45,5.0,0.45,0.0,0.03,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913072.jpg,1,2026-08-07
keells,16,14,162,40367,913044,Jagro Cherry Tomatoes,JAGRO CHERRY TOMATOES,2000.0,KG,0.25,5.0,0.25,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913044.jpg,1,2026-08-07
keells,16,14,163,74200,913165,Jagro Corriander (25G),JAGRO CORRIANDER (25G),200.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913165.jpg,1,2026-08-07
keells,16,14,164,75016,913172,Jagro Fresh Basil,JAGRO FRESH BASIL,200.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913172.jpg,1,2026-08-07
keells,16,14,165,74199,913164,Jagro Fresh Mint (25G),JAGRO FRESH MINT (25G),200.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913164.jpg,1,2026-08-07
keells,16,14,166,74198,913163,Jagro Fresh Rosemary (25G),JAGRO FRESH ROSEMARY (25G),200.0,NO,1.0,5.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913163.jpg,1,2026-08-07
keells,16,14,167,40368,913045,Jagro Green Batavia Lettuce,JAGRO GREEN BATAVIA LETTUCE,1780.0,KG,0.5,5.0,0.5,0.0,0.02,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913045.jpg,1,2026-08-07
keells,16,15,168,72883,913147,Jagro Iceberg Lettuce,JAGRO ICEBERG LETTUCE,4450.0,KG,1.0,5.0,1.0,0.0,0.04,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913147.jpg,1,2026-08-07
keells,16,15,169,40371,913048,Jagro Leaf Lettuce,JAGRO LEAF LETTUCE,535.0,KG,0.5,99.0,0.5,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913048.jpg,1,2026-08-07
keells,16,15,170,40599,914054,Jagro Lemon,JAGRO LEMON,875.0,KG,0.25,5.0,0.25,0.0,0.02,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914054.jpg,1,2026-08-07
keells,16,15,171,40373,913050,Jagro Red Batavia Lettuce,JAGRO RED BATAVIA LETTUCE,1780.0,KG,0.5,5.0,0.5,0.0,0.02,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913050.jpg,1,2026-08-07
keells,16,15,172,40374,913051,Jagro Red Oak Lettuce,JAGRO RED OAK LETTUCE,1780.0,KG,0.5,5.0,0.5,0.0,0.02,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913051.jpg,1,2026-08-07
keells,16,15,173,40416,913091,Jagro Rocket Lettuce 50g,JAGRO ROCKET LETTUCE 50G,157.5,NO,1.0,5.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913091.jpg,1,2026-08-07
keells,16,15,174,74284,913167,Jagro Spinach,JAGRO SPINACH,3150.0,KG,0.5,5.0,0.5,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913167.jpg,1,2026-08-07
keells,16,15,175,4622,912029,Janitha Abalone Mushroom 200g,JANITHA ABALONE MUSHROOM 200G,250.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912029.jpg,1,2026-08-07
keells,16,15,176,4624,912030,Janitha Ameri. Oyster Mushroom 200g,JANITHA AMERI. OYSTER MUSHROOM 200G,210.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912030.jpg,1,2026-08-07
keells,16,15,177,70033,916017,Kalawan Pala,KALAWAN PALA,85.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916017.jpg,1,2026-08-07
keells,16,15,178,70039,916022,Kohila Dalu,KOHILA DALU,98.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916022.jpg,1,2026-08-07
keells,16,15,179,40376,913053,Korean (Long) Raddish,KOREAN (LONG) RADDISH,420.0,KG,1.0,99.0,1.0,0.92,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913053.jpg,1,2026-08-07
keells,16,16,180,4643,912048,Lahiru Abalone Fresh Mushroom 200g,LAHIRU ABALONE FRESH MUSHROOM 200G,230.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912048.jpg,1,2026-08-07
keells,16,16,181,4644,912049,Lahiru Oyster Fresh Mushroom 200g,LAHIRU OYSTER FRESH MUSHROOM 200G,200.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912049.jpg,1,2026-08-07
keells,16,16,182,83116,916084,Lassana Agri Cherry Tomato 200g,LASSANA AGRI CHERRY TOMATO 200G,635.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916084.jpg,1,2026-08-07
keells,16,16,183,83040,916080,Lassana Agri Green Oak Lettuce 80g,LASSANA AGRI GREEN OAK LETTUCE 80G,395.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916080.jpg,1,2026-08-07
keells,16,16,184,79949,916151,Lassana Agri Hydroponic Wild Roket 30g,LASSANA AGRI HYDROPONIC WILD ROKET 30G,250.0,NO,1.0,999.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916151.jpg,1,2026-08-07
keells,16,16,185,83037,916076,Lassana Agri Red Batavia Lettuce 120g,LASSANA AGRI RED BATAVIA LETTUCE 120G,460.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916076.jpg,1,2026-08-07
keells,16,16,186,83038,916077,Lassana Agri Red Coral Lettuce 100g,LASSANA AGRI RED CORAL LETTUCE 100G,500.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916077.jpg,1,2026-08-07
keells,16,16,187,83019,916079,Lassana Agri Red Oak Lettuce 80g,LASSANA AGRI RED OAK LETTUCE 80G,395.0,NO,1.0,999.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916079.jpg,1,2026-08-07
keells,16,16,188,40574,914030,Long Beans,LONG BEANS,390.0,KG,0.2,5.0,0.1,0.0,0.19,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914030.jpg,1,2026-08-07
keells,16,16,189,70043,916026,Lunuiwila Leaves,LUNUIWILA LEAVES,85.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916026.jpg,1,2026-08-07
keells,16,16,190,70048,916030,Maniok Leaves,MANIOK LEAVES,98.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916030.jpg,1,2026-08-07
keells,16,16,191,40205,912232,Maridi Abalon Mushroom 200g,MARIDI ABALON MUSHROOM 200G,250.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912232.jpg,1,2026-08-07
keells,16,17,192,40206,912233,Maridi Oyster Mushroom 200g,MARIDI OYSTER MUSHROOM 200G,210.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912233.jpg,1,2026-08-07
keells,16,17,193,70049,916031,Mellakola,MELLAKOLA,100.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916031.jpg,1,2026-08-07
keells,16,17,194,70052,916034,Neeramulliya,NEERAMULLIYA,95.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916034.jpg,1,2026-08-07
keells,16,17,195,40578,914034,Nivithi,NIVITHI,190.0,KG,1.0,99.0,1.0,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914034.jpg,1,2026-08-07
keells,16,17,196,82179,912373,Omeeto  Cooking Cashew 100g,OMEETO  COOKING CASHEW 100G,995.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912373.jpg,1,2026-08-07
keells,16,17,197,81147,912369,Omeeto Cooking Cashew 200g,OMEETO COOKING CASHEW 200G,1995.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912369.jpg,1,2026-08-07
keells,16,17,198,81148,912370,Omeeto Cooking Cashew 500g,OMEETO COOKING CASHEW 500G,4595.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912370.jpg,1,2026-08-07
keells,16,17,199,4517,911112,Organic Aguna Kola,ORGANIC AGUNA KOLA,140.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWMHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911112.jpg,1,2026-08-07
keells,16,17,200,4396,911003,Organic Baby Carrots,ORGANIC BABY CARROTS,900.0,KG,0.5,99.0,0.5,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911003.jpg,1,2026-08-07
keells,16,17,201,4399,911006,Organic Beetroot,ORGANIC BEETROOT,730.0,KG,0.43,99.0,0.43,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911006.jpg,1,2026-08-07
keells,16,17,202,4408,911014,Organic Brinjals,ORGANIC BRINJALS,840.0,KG,0.43,99.0,0.43,0.0,0.02,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911014.jpg,1,2026-08-07
keells,16,17,203,4411,911017,Organic Cabbage,ORGANIC CABBAGE,400.0,KG,0.6,99.0,0.6,0.0,0.04,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911017.jpg,1,2026-08-07
keells,16,18,204,4413,911019,Organic Capsicum,ORGANIC CAPSICUM,1160.0,KG,0.23,99.0,0.23,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911019.jpg,1,2026-08-07
keells,16,18,205,4415,911020,Organic Carrot,ORGANIC CARROT,680.0,KG,0.43,99.0,0.43,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911020.jpg,1,2026-08-07
keells,16,18,206,4424,911029,Organic Cucumber,ORGANIC CUCUMBER,250.0,KG,0.45,99.0,0.45,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911029.jpg,1,2026-08-07
keells,16,18,207,4427,911031,Organic Dambala,ORGANIC DAMBALA,800.0,KG,0.2,99.0,0.2,0.0,0.01,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911031.jpg,1,2026-08-07
keells,16,18,208,4437,911040,Organic Gotukola,ORGANIC GOTUKOLA,135.0,NO,1.0,99.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWMHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911040.jpg,1,2026-08-07
keells,16,18,209,4438,911041,Organic Green Beans,ORGANIC GREEN BEANS,890.0,KG,0.25,99.0,0.25,0.0,0.02,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911041.jpg,1,2026-08-07
